record_id,work_date,month,week_start,shift,department,employee_count,labor_hours,units_picked,orders_picked,accurate_orders,quality_defects,safety_incidents
1684,2026-04-23,2026-04,2026-04-20,Day,Pack,22,203.09,55952,22054,21946,115,0
1685,2026-04-23,2026-04,2026-04-20,Night,Pack,19,182.2,45433,19535,19406,110,0
1686,2026-04-23,2026-04,2026-04-20,Weekend,Pack,41,417.08,95102,35660,35376,195,0
1687,2026-04-23,2026-04,2026-04-20,Day,Stow,37,349.76,84760,27308,26921,325,0
1688,2026-04-23,2026-04,2026-04-20,Night,Stow,27,253.84,56027,21753,21533,141,0
1689,2026-04-23,2026-04,2026-04-20,Weekend,Stow,21,180.07,35843,9464,9342,94,0
1690,2026-04-23,2026-04,2026-04-20,Day,Receive,42,427.22,94997,30842,30451,224,0
1691,2026-04-23,2026-04,2026-04-20,Night,Receive,26,233.35,43457,18344,18190,161,0
1692,2026-04-23,2026-04,2026-04-20,Weekend,Receive,28,260.52,47454,18536,18309,158,0
1693,2026-04-23,2026-04,2026-04-20,Day,Sort,32,277.84,86258,30372,29993,235,0
1694,2026-04-23,2026-04,2026-04-20,Night,Sort,38,330.98,96389,34261,34012,283,0
1695,2026-04-23,2026-04,2026-04-20,Weekend,Sort,38,321.19,78551,24736,24526,130,0
1696,2026-04-24,2026-04,2026-04-20,Day,Pick,31,313.16,99669,38336,37993,251,0
1697,2026-04-24,2026-04,2026-04-20,Night,Pick,29,244.79,76396,22055,21826,197,0
1698,2026-04-24,2026-04,2026-04-20,Weekend,Pick,23,212.15,64149,24836,24595,187,0
1699,2026-04-24,2026-04,2026-04-20,Day,Pack,22,196.4,55526,21937,21788,86,0
1700,2026-04-24,2026-04,2026-04-20,Night,Pack,25,245.85,65682,21891,21681,129,0
1701,2026-04-24,2026-04,2026-04-20,Weekend,Pack,23,203.34,49380,21360,21264,102,0
1702,2026-04-24,2026-04,2026-04-20,Day,Stow,34,346.53,87494,37834,37298,243,0
1703,2026-04-24,2026-04,2026-04-20,Night,Stow,21,203.46,45847,12120,11977,145,0
1704,2026-04-24,2026-04,2026-04-20,Weekend,Stow,19,169.62,34916,9931,9818,105,0
1705,2026-04-24,2026-04,2026-04-20,Day,Receive,34,324.11,65634,18970,18692,230,0
1706,2026-04-24,2026-04,2026-04-20,Night,Receive,36,351.23,62376,25250,24942,161,0
1707,2026-04-24,2026-04,2026-04-20,Weekend,Receive,33,289.68,48655,15076,14851,175,0
1708,2026-04-24,2026-04,2026-04-20,Day,Sort,25,244.06,68987,20888,20682,151,0
1709,2026-04-24,2026-04,2026-04-20,Night,Sort,26,246.22,69949,28705,28412,130,0
1710,2026-04-24,2026-04,2026-04-20,Weekend,Sort,29,280.86,69762,20853,20687,138,0
1711,2026-04-25,2026-04,2026-04-20,Day,Pick,39,348.3,119480,36073,35628,266,0
1712,2026-04-25,2026-04,2026-04-20,Night,Pick,38,334.79,109095,34819,34390,193,0
1713,2026-04-25,2026-04,2026-04-20,Weekend,Pick,34,331.22,104885,36810,36495,213,0
1714,2026-04-25,2026-04,2026-04-20,Day,Pack,22,208.05,54931,18085,17950,129,0
1715,2026-04-25,2026-04,2026-04-20,Night,Pack,34,315.1,77356,27550,27408,103,0
1716,2026-04-25,2026-04,2026-04-20,Weekend,Pack,24,211.29,47371,13751,13693,96,0
1717,2026-04-25,2026-04,2026-04-20,Day,Stow,32,301.6,73274,33013,32632,289,0
1718,2026-04-25,2026-04,2026-04-20,Night,Stow,25,243.36,52482,23299,23008,221,0
1719,2026-04-25,2026-04,2026-04-20,Weekend,Stow,26,244.29,51546,15223,15063,220,0
1720,2026-04-25,2026-04,2026-04-20,Day,Receive,36,336.29,65679,18897,18632,241,0
1721,2026-04-25,2026-04,2026-04-20,Night,Receive,25,241.03,45658,20164,19950,135,0
1722,2026-04-25,2026-04,2026-04-20,Weekend,Receive,24,233.28,45420,12444,12264,114,0
1723,2026-04-25,2026-04,2026-04-20,Day,Sort,25,236.36,69764,23706,23512,185,0
1724,2026-04-25,2026-04,2026-04-20,Night,Sort,38,324.2,87620,30141,29879,147,0
1725,2026-04-25,2026-04,2026-04-20,Weekend,Sort,37,343.25,89435,28567,28407,152,0
1726,2026-04-26,2026-04,2026-04-20,Day,Pick,42,401.38,134014,41672,41361,451,0
1727,2026-04-26,2026-04,2026-04-20,Night,Pick,31,293.96,89978,36246,35904,233,0
1728,2026-04-26,2026-04,2026-04-20,Weekend,Pick,27,239.64,70067,25518,25312,180,0
1729,2026-04-26,2026-04,2026-04-20,Day,Pack,21,213.34,60834,20413,20251,146,0
1730,2026-04-26,2026-04,2026-04-20,Night,Pack,23,200.6,51705,15779,15625,117,0
1731,2026-04-26,2026-04,2026-04-20,Weekend,Pack,39,365.41,80454,23347,23244,121,0
1732,2026-04-26,2026-04,2026-04-20,Day,Stow,28,273.83,64579,19596,19398,173,0
1733,2026-04-26,2026-04,2026-04-20,Night,Stow,28,243.08,56318,16290,16116,198,0
1734,2026-04-26,2026-04,2026-04-20,Weekend,Stow,34,345.65,74480,21514,21272,209,0
1735,2026-04-26,2026-04,2026-04-20,Day,Receive,33,332.7,72208,25851,25514,237,0
1736,2026-04-26,2026-04,2026-04-20,Night,Receive,28,257.87,48573,17166,16957,163,0
1737,2026-04-26,2026-04,2026-04-20,Weekend,Receive,31,280.13,53518,14234,14101,107,0
1738,2026-04-26,2026-04,2026-04-20,Day,Sort,24,230.2,64025,18127,17904,138,0
1739,2026-04-26,2026-04,2026-04-20,Night,Sort,35,329.28,84509,33219,32937,234,0
1740,2026-04-26,2026-04,2026-04-20,Weekend,Sort,25,217.22,58142,15687,15565,169,0
1741,2026-04-27,2026-04,2026-04-27,Day,Pick,42,402.65,136792,37434,37074,302,0
1742,2026-04-27,2026-04,2026-04-27,Night,Pick,30,255.2,71970,26187,25946,177,0
1743,2026-04-27,2026-04,2026-04-27,Weekend,Pick,33,285.18,86629,31857,31625,210,0
1744,2026-04-27,2026-04,2026-04-27,Day,Pack,22,208.16,55680,17967,17841,92,0
1745,2026-04-27,2026-04,2026-04-27,Night,Pack,39,345.9,85639,32119,31787,185,0
1746,2026-04-27,2026-04,2026-04-27,Weekend,Pack,40,387.22,87394,24511,24431,156,0
1747,2026-04-27,2026-04,2026-04-27,Day,Stow,23,206.5,46549,16747,16481,198,0
1748,2026-04-27,2026-04,2026-04-27,Night,Stow,37,360.59,72878,30484,30051,223,0
1749,2026-04-27,2026-04,2026-04-27,Weekend,Stow,19,188.04,36309,9597,9458,124,0
1750,2026-04-27,2026-04,2026-04-27,Day,Receive,34,339.03,67244,21960,21669,173,0
1751,2026-04-27,2026-04,2026-04-27,Night,Receive,20,188.35,39033,11317,11190,133,0
1752,2026-04-27,2026-04,2026-04-27,Weekend,Receive,20,188.66,33971,10484,10338,71,0
1753,2026-04-27,2026-04,2026-04-27,Day,Sort,26,240.2,74772,19724,19501,150,0
1754,2026-04-27,2026-04,2026-04-27,Night,Sort,36,324.42,88463,26741,26582,191,0
1755,2026-04-27,2026-04,2026-04-27,Weekend,Sort,36,321.44,84562,29945,29573,169,0
1756,2026-04-28,2026-04,2026-04-27,Day,Pick,25,236.3,81395,26671,26450,169,0
1757,2026-04-28,2026-04,2026-04-27,Night,Pick,29,290.23,92396,29586,29231,184,0
1758,2026-04-28,2026-04,2026-04-27,Weekend,Pick,21,177.39,52514,14786,14679,138,0
1759,2026-04-28,2026-04,2026-04-27,Day,Pack,28,279.08,79350,24392,24175,115,0
1760,2026-04-28,2026-04,2026-04-27,Night,Pack,25,252.13,58917,21281,21081,136,0
1761,2026-04-28,2026-04,2026-04-27,Weekend,Pack,30,253.37,63080,17686,17530,83,0
1762,2026-04-28,2026-04,2026-04-27,Day,Stow,24,210.48,48819,13936,13702,127,0
1763,2026-04-28,2026-04,2026-04-27,Night,Stow,41,382.52,79436,31331,31018,300,0
1764,2026-04-28,2026-04,2026-04-27,Weekend,Stow,28,256.12,50905,21705,21413,165,0
1765,2026-04-28,2026-04,2026-04-27,Day,Receive,32,269.73,54025,18811,18664,116,0
1766,2026-04-28,2026-04,2026-04-27,Night,Receive,27,267.46,50461,14188,14002,191,0
1767,2026-04-28,2026-04,2026-04-27,Weekend,Receive,38,374.62,72431,32548,32295,238,0
1768,2026-04-28,2026-04,2026-04-27,Day,Sort,19,164.41,45668,14716,14547,81,0
1769,2026-04-28,2026-04,2026-04-27,Night,Sort,42,355.75,98196,38725,38470,192,0
1770,2026-04-28,2026-04,2026-04-27,Weekend,Sort,23,210.56,51012,16837,16647,138,0
1771,2026-04-29,2026-04,2026-04-27,Day,Pick,29,289.49,88443,35955,35613,199,0
1772,2026-04-29,2026-04,2026-04-27,Night,Pick,26,247.51,69422,30974,30563,175,0
1773,2026-04-29,2026-04,2026-04-27,Weekend,Pick,22,220.98,58995,21045,20862,154,0
1774,2026-04-29,2026-04,2026-04-27,Day,Pack,18,162.5,40754,14191,14050,98,0
1775,2026-04-29,2026-04,2026-04-27,Night,Pack,31,308.17,76375,31625,31446,153,0
1776,2026-04-29,2026-04,2026-04-27,Weekend,Pack,33,330.63,73829,27177,27009,176,0
1777,2026-04-29,2026-04,2026-04-27,Day,Stow,21,194.46,48158,13516,13301,130,0
1778,2026-04-29,2026-04,2026-04-27,Night,Stow,22,193.73,39610,16843,16603,162,0
1779,2026-04-29,2026-04,2026-04-27,Weekend,Stow,25,221.28,48321,18018,17805,155,0
1780,2026-04-29,2026-04,2026-04-27,Day,Receive,34,320.92,70233,20561,20264,192,0
1781,2026-04-29,2026-04,2026-04-27,Night,Receive,36,350.12,71071,20924,20734,221,0
1782,2026-04-29,2026-04,2026-04-27,Weekend,Receive,23,193.79,35945,10164,10026,96,1
1783,2026-04-29,2026-04,2026-04-27,Day,Sort,33,305.94,86500,26981,26820,205,0
1784,2026-04-29,2026-04,2026-04-27,Night,Sort,24,221.18,57450,19785,19656,142,0
1785,2026-04-29,2026-04,2026-04-27,Weekend,Sort,28,252.2,69487,26639,26478,155,0
1786,2026-04-30,2026-04,2026-04-27,Day,Pick,39,334.37,116927,34177,33787,353,0
1787,2026-04-30,2026-04,2026-04-27,Night,Pick,18,182.46,52161,20348,20148,101,0
1788,2026-04-30,2026-04,2026-04-27,Weekend,Pick,27,232.94,65858,22522,22318,216,0
1789,2026-04-30,2026-04,2026-04-27,Day,Pack,34,296.78,82854,22907,22760,118,0
1790,2026-04-30,2026-04,2026-04-27,Night,Pack,42,354.06,90835,32836,32649,131,0
1791,2026-04-30,2026-04,2026-04-27,Weekend,Pack,34,288.48,67765,22123,22013,164,0
1792,2026-04-30,2026-04,2026-04-27,Day,Stow,23,197.35,43963,13675,13503,176,0
1793,2026-04-30,2026-04,2026-04-27,Night,Stow,22,206.22,49326,17136,16864,116,0
1794,2026-04-30,2026-04,2026-04-27,Weekend,Stow,30,268.01,60254,16045,15879,194,0
1795,2026-04-30,2026-04,2026-04-27,Day,Receive,27,226.82,44354,14358,14171,161,0
1796,2026-04-30,2026-04,2026-04-27,Night,Receive,20,170.13,31960,13152,13035,107,0
1797,2026-04-30,2026-04,2026-04-27,Weekend,Receive,25,227.61,38691,13479,13334,93,0
1798,2026-04-30,2026-04,2026-04-27,Day,Sort,25,253.35,70733,19495,19271,184,0
1799,2026-04-30,2026-04,2026-04-27,Night,Sort,22,192.95,48983,18549,18366,120,0
1800,2026-04-30,2026-04,2026-04-27,Weekend,Sort,34,291.88,76851,26018,25830,151,0
1801,2026-05-01,2026-05,2026-04-27,Day,Pick,41,389.42,121383,33639,33388,354,0
1802,2026-05-01,2026-05,2026-04-27,Night,Pick,19,172.65,57298,24069,23834,155,0
1803,2026-05-01,2026-05,2026-04-27,Weekend,Pick,40,398.32,116865,43839,43431,221,0
1804,2026-05-01,2026-05,2026-04-27,Day,Pack,37,368.41,93797,26348,26176,195,0
1805,2026-05-01,2026-05,2026-04-27,Night,Pack,19,181.42,48154,18183,18097,76,0
1806,2026-05-01,2026-05,2026-04-27,Weekend,Pack,34,305.72,74389,28589,28370,95,0
1807,2026-05-01,2026-05,2026-04-27,Day,Stow,33,291.62,69862,22208,21938,172,0
1808,2026-05-01,2026-05,2026-04-27,Night,Stow,40,371.13,84593,27244,26899,343,0
1809,2026-05-01,2026-05,2026-04-27,Weekend,Stow,19,180.18,38840,11194,11084,134,0
1810,2026-05-01,2026-05,2026-04-27,Day,Receive,42,370.84,77903,23360,23111,268,0
1811,2026-05-01,2026-05,2026-04-27,Night,Receive,19,171.48,34838,9776,9669,101,0
1812,2026-05-01,2026-05,2026-04-27,Weekend,Receive,38,370.12,66969,18333,18081,153,0
1813,2026-05-01,2026-05,2026-04-27,Day,Sort,28,240.18,76032,21829,21683,209,0
1814,2026-05-01,2026-05,2026-04-27,Night,Sort,39,351.75,104776,40331,39971,169,0
1815,2026-05-01,2026-05,2026-04-27,Weekend,Sort,38,337.2,92421,36458,36227,215,0
1816,2026-05-02,2026-05,2026-04-27,Day,Pick,30,292.68,102215,41294,40902,194,0
1817,2026-05-02,2026-05,2026-04-27,Night,Pick,35,340.61,111998,43679,43379,214,0
1818,2026-05-02,2026-05,2026-04-27,Weekend,Pick,38,346.97,104271,32351,32110,217,0
1819,2026-05-02,2026-05,2026-04-27,Day,Pack,33,298.03,83964,23110,23007,200,0
1820,2026-05-02,2026-05,2026-04-27,Night,Pack,21,183.57,44161,14672,14593,71,0
1821,2026-05-02,2026-05,2026-04-27,Weekend,Pack,23,209.68,51274,20365,20166,100,0
1822,2026-05-02,2026-05,2026-04-27,Day,Stow,30,298.02,66903,24379,24021,168,0
1823,2026-05-02,2026-05,2026-04-27,Night,Stow,41,404.52,96776,36242,35773,233,0
1824,2026-05-02,2026-05,2026-04-27,Weekend,Stow,32,316.39,64041,26160,25910,147,0
1825,2026-05-02,2026-05,2026-04-27,Day,Receive,40,406.79,80380,31382,31058,189,1
1826,2026-05-02,2026-05,2026-04-27,Night,Receive,25,253.41,52094,17521,17311,155,0
1827,2026-05-02,2026-05,2026-04-27,Weekend,Receive,24,219.41,42711,13648,13505,153,0
1828,2026-05-02,2026-05,2026-04-27,Day,Sort,41,363.7,112746,40522,40275,243,0
1829,2026-05-02,2026-05,2026-04-27,Night,Sort,25,224.41,60009,16076,15892,166,0
1830,2026-05-02,2026-05,2026-04-27,Weekend,Sort,25,245.8,64897,27562,27420,191,0
1831,2026-05-03,2026-05,2026-04-27,Day,Pick,35,313.75,110067,34759,34490,321,0
1832,2026-05-03,2026-05,2026-04-27,Night,Pick,35,345.73,101867,38724,38460,254,0
1833,2026-05-03,2026-05,2026-04-27,Weekend,Pick,36,330.66,105170,42508,42125,280,0
1834,2026-05-03,2026-05,2026-04-27,Day,Pack,29,268.48,74355,32300,32052,177,0
1835,2026-05-03,2026-05,2026-04-27,Night,Pack,26,262.74,68119,20384,20250,142,0
1836,2026-05-03,2026-05,2026-04-27,Weekend,Pack,30,263.62,61736,20166,20063,102,0
1837,2026-05-03,2026-05,2026-04-27,Day,Stow,34,343.51,77093,25166,24863,223,1
1838,2026-05-03,2026-05,2026-04-27,Night,Stow,37,314.33,73517,23414,23149,176,0
1839,2026-05-03,2026-05,2026-04-27,Weekend,Stow,31,301.16,66554,25617,25292,254,0
1840,2026-05-03,2026-05,2026-04-27,Day,Receive,23,194.42,43369,12885,12719,92,0
1841,2026-05-03,2026-05,2026-04-27,Night,Receive,40,404.33,76513,26827,26561,169,0
1842,2026-05-03,2026-05,2026-04-27,Weekend,Receive,21,188.16,32468,11240,11088,69,0
1843,2026-05-03,2026-05,2026-04-27,Day,Sort,24,211.39,67646,21055,20849,177,0
1844,2026-05-03,2026-05,2026-04-27,Night,Sort,18,179.69,45421,14693,14590,76,1
1845,2026-05-03,2026-05,2026-04-27,Weekend,Sort,34,286.37,72225,26849,26685,170,0
1846,2026-05-04,2026-05,2026-05-04,Day,Pick,20,202.41,63512,19889,19649,134,0
1847,2026-05-04,2026-05,2026-05-04,Night,Pick,39,391.67,123616,39641,39389,358,0
1848,2026-05-04,2026-05,2026-05-04,Weekend,Pick,23,214.2,66555,22854,22659,218,0
1849,2026-05-04,2026-05,2026-05-04,Day,Pack,21,206.91,53379,20020,19866,79,0
1850,2026-05-04,2026-05,2026-05-04,Night,Pack,21,195.21,49525,13047,13006,117,0
1851,2026-05-04,2026-05,2026-05-04,Weekend,Pack,35,346.4,86011,23181,23062,115,0
1852,2026-05-04,2026-05,2026-05-04,Day,Stow,22,194.28,49249,19689,19408,147,0
1853,2026-05-04,2026-05,2026-05-04,Night,Stow,33,325.37,78132,23447,23194,191,0
1854,2026-05-04,2026-05,2026-05-04,Weekend,Stow,39,373.57,85114,27449,27123,283,0
1855,2026-05-04,2026-05,2026-05-04,Day,Receive,38,332.94,66718,22875,22557,245,0
1856,2026-05-04,2026-05,2026-05-04,Night,Receive,31,281.44,54266,18174,17939,154,0
1857,2026-05-04,2026-05,2026-05-04,Weekend,Receive,33,336.14,64579,18809,18623,189,0
1858,2026-05-04,2026-05,2026-05-04,Day,Sort,20,179.06,53522,14702,14582,131,0
1859,2026-05-04,2026-05,2026-05-04,Night,Sort,35,295.76,87999,31251,30948,203,0
1860,2026-05-04,2026-05,2026-05-04,Weekend,Sort,39,388.93,105596,34754,34369,219,0
1861,2026-05-05,2026-05,2026-05-04,Day,Pick,24,205.86,73976,20392,20233,138,0
1862,2026-05-05,2026-05,2026-05-04,Night,Pick,24,226.27,71583,31501,31172,230,0
1863,2026-05-05,2026-05,2026-05-04,Weekend,Pick,27,227.03,63643,18174,18050,213,0
1864,2026-05-05,2026-05,2026-05-04,Day,Pack,25,226.73,64225,28273,28008,99,0
1865,2026-05-05,2026-05,2026-05-04,Night,Pack,31,298.37,77121,21168,20998,182,0
1866,2026-05-05,2026-05,2026-05-04,Weekend,Pack,26,237.55,51167,14546,14437,115,0
1867,2026-05-05,2026-05,2026-05-04,Day,Stow,42,389.71,95130,29705,29279,351,0
1868,2026-05-05,2026-05,2026-05-04,Night,Stow,39,376.0,77590,32560,32032,301,0
1869,2026-05-05,2026-05,2026-05-04,Weekend,Stow,35,314.62,72064,27607,27274,301,0
1870,2026-05-05,2026-05,2026-05-04,Day,Receive,35,312.05,68755,26258,26011,184,0
1871,2026-05-05,2026-05,2026-05-04,Night,Receive,24,242.65,47329,15793,15564,179,0
1872,2026-05-05,2026-05,2026-05-04,Weekend,Receive,21,180.61,30335,10754,10595,98,0
1873,2026-05-05,2026-05,2026-05-04,Day,Sort,31,294.73,85768,35319,35046,137,0
1874,2026-05-05,2026-05,2026-05-04,Night,Sort,42,426.47,122713,36523,36079,191,0
1875,2026-05-05,2026-05,2026-05-04,Weekend,Sort,26,261.54,66249,26278,26085,139,0
1876,2026-05-06,2026-05,2026-05-04,Day,Pick,27,251.37,79430,24794,24526,232,0
1877,2026-05-06,2026-05,2026-05-04,Night,Pick,32,272.8,80710,26500,26260,160,0
1878,2026-05-06,2026-05,2026-05-04,Weekend,Pick,19,163.41,44292,14623,14428,129,0
1879,2026-05-06,2026-05,2026-05-04,Day,Pack,28,253.87,63440,26812,26581,108,0
1880,2026-05-06,2026-05,2026-05-04,Night,Pack,30,293.51,68096,26608,26462,131,0
1881,2026-05-06,2026-05,2026-05-04,Weekend,Pack,38,375.56,88338,28364,28154,182,0
1882,2026-05-06,2026-05,2026-05-04,Day,Stow,41,361.94,86639,33322,33000,309,0
1883,2026-05-06,2026-05,2026-05-04,Night,Stow,22,202.79,48450,18940,18652,182,0
1884,2026-05-06,2026-05,2026-05-04,Weekend,Stow,30,305.95,69359,24869,24438,272,0
1885,2026-05-06,2026-05,2026-05-04,Day,Receive,32,292.44,64699,18160,18022,142,0
1886,2026-05-06,2026-05,2026-05-04,Night,Receive,24,242.29,46133,16083,15928,128,0
1887,2026-05-06,2026-05,2026-05-04,Weekend,Receive,29,261.23,49280,20423,20193,119,0
1888,2026-05-06,2026-05,2026-05-04,Day,Sort,36,315.01,98935,30396,30167,280,0
1889,2026-05-06,2026-05,2026-05-04,Night,Sort,42,412.68,110717,41143,40758,245,0
1890,2026-05-06,2026-05,2026-05-04,Weekend,Sort,32,286.1,78941,22952,22780,127,0
1891,2026-05-07,2026-05,2026-05-04,Day,Pick,35,350.07,119715,32361,32036,393,0
1892,2026-05-07,2026-05,2026-05-04,Night,Pick,24,218.27,69710,26432,26233,186,0
1893,2026-05-07,2026-05,2026-05-04,Weekend,Pick,30,283.05,87745,35945,35551,189,0
1894,2026-05-07,2026-05,2026-05-04,Day,Pack,42,423.2,109270,29590,29424,232,0
1895,2026-05-07,2026-05,2026-05-04,Night,Pack,39,334.41,76772,34360,34252,175,0
1896,2026-05-07,2026-05,2026-05-04,Weekend,Pack,20,179.28,45412,17986,17819,69,0
1897,2026-05-07,2026-05,2026-05-04,Day,Stow,29,276.13,64013,17551,17307,188,0
1898,2026-05-07,2026-05,2026-05-04,Night,Stow,27,231.73,52403,14391,14157,163,0
1899,2026-05-07,2026-05,2026-05-04,Weekend,Stow,37,338.08,72509,22617,22348,205,0
1900,2026-05-07,2026-05,2026-05-04,Day,Receive,25,253.93,54135,22235,21969,181,0
1901,2026-05-07,2026-05,2026-05-04,Night,Receive,30,277.53,53381,15575,15407,201,0
1902,2026-05-07,2026-05,2026-05-04,Weekend,Receive,32,302.49,52240,14390,14279,192,0
1903,2026-05-07,2026-05,2026-05-04,Day,Sort,28,284.99,89700,38827,38384,177,0
1904,2026-05-07,2026-05,2026-05-04,Night,Sort,22,189.19,55995,14985,14821,137,0
1905,2026-05-07,2026-05,2026-05-04,Weekend,Sort,20,180.77,51155,17100,16971,122,0
1906,2026-05-08,2026-05,2026-05-04,Day,Pick,29,288.04,90442,34150,33831,293,0
1907,2026-05-08,2026-05,2026-05-04,Night,Pick,23,195.35,57722,21453,21240,142,0
1908,2026-05-08,2026-05,2026-05-04,Weekend,Pick,41,417.84,126339,38813,38392,228,0
1909,2026-05-08,2026-05,2026-05-04,Day,Pack,37,311.51,84286,31399,31119,153,0
1910,2026-05-08,2026-05,2026-05-04,Night,Pack,40,384.38,99124,36216,36068,224,0
1911,2026-05-08,2026-05,2026-05-04,Weekend,Pack,31,299.87,66146,24018,23816,98,0
1912,2026-05-08,2026-05,2026-05-04,Day,Stow,20,200.88,51799,22177,21907,150,0
1913,2026-05-08,2026-05,2026-05-04,Night,Stow,21,177.27,36994,10819,10651,96,0
1914,2026-05-08,2026-05,2026-05-04,Weekend,Stow,36,354.33,78933,22037,21653,179,0
1915,2026-05-08,2026-05,2026-05-04,Day,Receive,37,315.49,66306,17705,17568,206,0
1916,2026-05-08,2026-05,2026-05-04,Night,Receive,39,335.03,60307,18129,17877,200,0
1917,2026-05-08,2026-05,2026-05-04,Weekend,Receive,20,193.86,32902,11374,11260,77,0
1918,2026-05-08,2026-05,2026-05-04,Day,Sort,30,269.3,79668,26900,26606,235,0
1919,2026-05-08,2026-05,2026-05-04,Night,Sort,23,212.63,60792,19318,19210,132,0
1920,2026-05-08,2026-05,2026-05-04,Weekend,Sort,20,174.33,42913,17658,17514,126,0
1921,2026-05-09,2026-05,2026-05-04,Day,Pick,40,390.84,122633,34469,34212,260,0
1922,2026-05-09,2026-05,2026-05-04,Night,Pick,36,321.63,98146,30433,30075,212,0
1923,2026-05-09,2026-05,2026-05-04,Weekend,Pick,25,233.87,70692,18856,18639,210,0
1924,2026-05-09,2026-05,2026-05-04,Day,Pack,20,185.78,53205,23166,23063,94,0
1925,2026-05-09,2026-05,2026-05-04,Night,Pack,40,368.11,99554,30359,30118,215,0
1926,2026-05-09,2026-05,2026-05-04,Weekend,Pack,40,385.04,93871,40718,40376,211,0
1927,2026-05-09,2026-05,2026-05-04,Day,Stow,41,404.25,94671,35320,34840,320,0
1928,2026-05-09,2026-05,2026-05-04,Night,Stow,25,236.43,48523,17551,17309,155,0
1929,2026-05-09,2026-05,2026-05-04,Weekend,Stow,30,277.04,62985,21545,21192,239,0
1930,2026-05-09,2026-05,2026-05-04,Day,Receive,18,179.5,39100,13913,13794,87,0
1931,2026-05-09,2026-05,2026-05-04,Night,Receive,31,304.56,60537,24445,24182,139,0
1932,2026-05-09,2026-05,2026-05-04,Weekend,Receive,30,277.5,48740,19369,19146,110,0
1933,2026-05-09,2026-05,2026-05-04,Day,Sort,35,311.49,86550,27295,27063,187,0
1934,2026-05-09,2026-05,2026-05-04,Night,Sort,33,334.76,84602,22631,22360,169,0
1935,2026-05-09,2026-05,2026-05-04,Weekend,Sort,27,233.68,61037,20408,20188,137,0
1936,2026-05-10,2026-05,2026-05-04,Day,Pick,38,330.05,112293,34085,33742,219,0
1937,2026-05-10,2026-05,2026-05-04,Night,Pick,27,243.38,73739,22334,22055,197,0
1938,2026-05-10,2026-05,2026-05-04,Weekend,Pick,18,165.69,47995,18932,18726,102,0
1939,2026-05-10,2026-05,2026-05-04,Day,Pack,28,267.15,76496,25827,25614,127,0
1940,2026-05-10,2026-05,2026-05-04,Night,Pack,40,350.0,81318,29952,29789,195,0
1941,2026-05-10,2026-05,2026-05-04,Weekend,Pack,36,341.89,85315,32832,32635,196,0
1942,2026-05-10,2026-05,2026-05-04,Day,Stow,21,190.92,42882,15797,15587,137,0
1943,2026-05-10,2026-05,2026-05-04,Night,Stow,41,364.03,80673,23425,23163,227,0
1944,2026-05-10,2026-05,2026-05-04,Weekend,Stow,42,357.26,72324,22510,22175,286,0
1945,2026-05-10,2026-05,2026-05-04,Day,Receive,22,215.83,48370,16256,16045,173,0
1946,2026-05-10,2026-05,2026-05-04,Night,Receive,38,332.07,69030,21789,21503,143,0
1947,2026-05-10,2026-05,2026-05-04,Weekend,Receive,34,334.49,58876,16991,16785,203,1
1948,2026-05-10,2026-05,2026-05-04,Day,Sort,26,227.96,64621,28770,28559,138,0
1949,2026-05-10,2026-05,2026-05-04,Night,Sort,42,421.58,108372,33851,33578,259,0
1950,2026-05-10,2026-05,2026-05-04,Weekend,Sort,21,211.81,54703,21738,21572,107,0
